NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_DELETE,"JAVADOC: /**
     * @param src     The source of bitmap.
     * @param format  The format of the image.
     * @param quality Hint to the compressor, 0-100. 0 meaning compress for
     *                small size, 100 meaning compress for max quality. Some
     *                formats, like PNG which is lossless, will ignore the
     *                quality setting
     * @return the file if save success, otherwise return null.
     */","METHOD: com.blankj.utilcode.util.ImageUtils.save2Album(Bitmap,CompressFormat,int)","com.blankj.utilcode.util.ImageUtils.save2Album(Bitmap,CompressFormat,int)",NONE,,LOW
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_DELETE,"JAVADOC: /**
     * @param src     The source of bitmap.
     * @param format  The format of the image.
     * @param quality Hint to the compressor, 0-100. 0 meaning compress for
     *                small size, 100 meaning compress for max quality. Some
     *                formats, like PNG which is lossless, will ignore the
     *                quality setting
     * @param recycle True to recycle the source of bitmap, false otherwise.
     * @return the file if save success, otherwise return null.
     */","METHOD: com.blankj.utilcode.util.ImageUtils.save2Album(Bitmap,CompressFormat,int,boolean)","com.blankj.utilcode.util.ImageUtils.save2Album(Bitmap,CompressFormat,int,boolean)",NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_DELETE,"JAVADOC: /**
     * @param src    The source of bitmap.
     * @param format The format of the image.
     * @return the file if save success, otherwise return null.
     */","METHOD: com.blankj.utilcode.util.ImageUtils.save2Album(Bitmap,CompressFormat)","com.blankj.utilcode.util.ImageUtils.save2Album(Bitmap,CompressFormat)",NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: view.destroyDrawingCache();,METHOD: com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ALTERNATIVE_PART_INSERT,ELSE_STATEMENT: (drawingCache != null),IF_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ALTERNATIVE_PART_DELETE,ELSE_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),IF_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_ORDERING_CHANGE,"METHOD_INVOCATION: view.measure(View.MeasureSpec.makeMeasureSpec(0, View.MeasureSpec.UNSPECIFIED), View.MeasureSpec.makeMeasureSpec(0, View.MeasureSpec.UNSPECIFIED));",THEN_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_ORDERING_CHANGE,"METHOD_INVOCATION: view.layout(0, 0, view.getMeasuredWidth(), view.getMeasuredHeight());",THEN_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_ORDERING_CHANGE,METHOD_INVOCATION: view.buildDrawingCache();,THEN_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_ORDERING_CHANGE,ASSIGNMENT: drawingCache = view.getDrawingCache();,THEN_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_ORDERING_CHANGE,IF_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),THEN_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_PARENT_CHANGE,ASSIGNMENT: bitmap = Bitmap.createBitmap(drawingCache);,ELSE_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_PARENT_CHANGE,"ASSIGNMENT: bitmap = Bitmap.createBitmap(view.getMeasuredWidth(), view.getMeasuredHeight(), Bitmap.Config.RGB_565);",THEN_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_PARENT_CHANGE,VARIABLE_DECLARATION_STATEMENT: Canvas canvas = new Canvas(bitmap);,THEN_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_PARENT_CHANGE,METHOD_INVOCATION: view.draw(canvas);,THEN_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,CONDITION_EXPRESSION_CHANGE,IF_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),METHOD: com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,CONDITION_EXPRESSION_CHANGE,IF_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),THEN_STATEMENT: ((null == drawingCache) || drawingCache.isRecycled()),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"ASSIGNMENT: bitmap = Bitmap.createBitmap(view.getMeasuredWidth(), view.getMeasuredHeight(), Bitmap.Config.RGB_565);",ELSE_STATEMENT: (drawingCache != null),com.blankj.utilcode.util.ImageUtils.view2Bitmap(View),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: Drawable drawable = ContextCompat.getDrawable(Utils.getApp(), resId);",METHOD: com.blankj.utilcode.util.ImageUtils.getBitmap(int),com.blankj.utilcode.util.ImageUtils.getBitmap(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Canvas canvas = new Canvas();,METHOD: com.blankj.utilcode.util.ImageUtils.getBitmap(int),com.blankj.utilcode.util.ImageUtils.getBitmap(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: Bitmap bitmap = Bitmap.createBitmap(drawable.getIntrinsicWidth(), drawable.getIntrinsicHeight(), Bitmap.Config.ARGB_8888);",METHOD: com.blankj.utilcode.util.ImageUtils.getBitmap(int),com.blankj.utilcode.util.ImageUtils.getBitmap(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: canvas.setBitmap(bitmap);,METHOD: com.blankj.utilcode.util.ImageUtils.getBitmap(int),com.blankj.utilcode.util.ImageUtils.getBitmap(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: drawable.setBounds(0, 0, drawable.getIntrinsicWidth(), drawable.getIntrinsicHeight());",METHOD: com.blankj.utilcode.util.ImageUtils.getBitmap(int),com.blankj.utilcode.util.ImageUtils.getBitmap(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: drawable.draw(canvas);,METHOD: com.blankj.utilcode.util.ImageUtils.getBitmap(int),com.blankj.utilcode.util.ImageUtils.getBitmap(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: bitmap;,METHOD: com.blankj.utilcode.util.ImageUtils.getBitmap(int),com.blankj.utilcode.util.ImageUtils.getBitmap(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"RETURN_STATEMENT: BitmapFactory.decodeResource(Utils.getApp().getResources(), resId);",METHOD: com.blankj.utilcode.util.ImageUtils.getBitmap(int),com.blankj.utilcode.util.ImageUtils.getBitmap(int),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_TYPE_CHANGE,SINGLE_TYPE: borderSize: float,PARAMETER: borderSize,"com.blankj.utilcode.util.ImageUtils.addCornerBorder(Bitmap,int,int,float)",CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_TYPE_CHANGE,SINGLE_TYPE: borderSize: float,PARAMETER: borderSize,"com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: isEmptyBitmap(src),"METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: int width = src.getWidth();,"METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: int height = src.getHeight();,"METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Paint paint = new Paint(Paint.ANTI_ALIAS_FLAG);,"METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: Bitmap ret = Bitmap.createBitmap(width, height, src.getConfig());","METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: BitmapShader shader = new BitmapShader(src, Shader.TileMode.CLAMP, Shader.TileMode.CLAMP);","METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: paint.setShader(shader);,"METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Canvas canvas = new Canvas(ret);,"METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: RectF rectF = new RectF(0, 0, width, height);","METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: float halfBorderSize = (borderSize / 2f);,"METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: rectF.inset(halfBorderSize, halfBorderSize);","METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: canvas.drawRoundRect(rectF, radius, radius, paint);","METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: (borderSize > 0),"METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: ((recycle && (! src.isRecycled())) && (ret != src)),"METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: ret;,"METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: null;,THEN_STATEMENT: isEmptyBitmap(src),"com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: paint.setShader(null);,THEN_STATEMENT: (borderSize > 0),"com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: paint.setColor(borderColor);,THEN_STATEMENT: (borderSize > 0),"com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: paint.setStyle(Paint.Style.STROKE);,THEN_STATEMENT: (borderSize > 0),"com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: paint.setStrokeWidth(borderSize);,THEN_STATEMENT: (borderSize > 0),"com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: paint.setStrokeCap(Paint.Cap.ROUND);,THEN_STATEMENT: (borderSize > 0),"com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: canvas.drawRoundRect(rectF, radius, radius, paint);",THEN_STATEMENT: (borderSize > 0),"com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: src.recycle();,THEN_STATEMENT: ((recycle && (! src.isRecycled())) && (ret != src)),"com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"VARIABLE_DECLARATION_STATEMENT: float[] radii = {radius, radius, radius, radius, radius, radius, radius, radius};","METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"RETURN_STATEMENT: toRoundCorner(src, radii, borderSize, borderColor, recycle);","METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,float,int,boolean)","com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int,boolean)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_TYPE_CHANGE,SINGLE_TYPE: borderSize: float,PARAMETER: borderSize,"com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float,int,int)",CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_TYPE_CHANGE,SINGLE_TYPE: borderSize: float,PARAMETER: borderSize,"com.blankj.utilcode.util.ImageUtils.addCornerBorder(Bitmap,int,int,float,boolean)",CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_TYPE_CHANGE,SINGLE_TYPE: borderSize: float,PARAMETER: borderSize,"com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: isEmptyBitmap(src),"METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float,boolean)","com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: Bitmap ret = (recycle ? src : src.copy(src.getConfig(), true));","METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float,boolean)","com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: int width = ret.getWidth();,"METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float,boolean)","com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: int height = ret.getHeight();,"METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float,boolean)","com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Canvas canvas = new Canvas(ret);,"METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float,boolean)","com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Paint paint = new Paint(Paint.ANTI_ALIAS_FLAG);,"METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float,boolean)","com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: paint.setColor(color);,"METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float,boolean)","com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: paint.setStyle(Paint.Style.STROKE);,"METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float,boolean)","com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: paint.setStrokeWidth(borderSize);,"METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float,boolean)","com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: isCircle,"METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float,boolean)","com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: ret;,"METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float,boolean)","com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ALTERNATIVE_PART_INSERT,ELSE_STATEMENT: isCircle,IF_STATEMENT: isCircle,"com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: null;,THEN_STATEMENT: isEmptyBitmap(src),"com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: float radius = ((Math.min(width, height) / 2f) - (borderSize / 2f));",THEN_STATEMENT: isCircle,"com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: canvas.drawCircle((width / 2f), (height / 2f), radius, paint);",THEN_STATEMENT: isCircle,"com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: int halfBorderSize = (borderSize >> 1);,ELSE_STATEMENT: isCircle,"com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: RectF rectF = new RectF(halfBorderSize, halfBorderSize, (width - halfBorderSize), (height - halfBorderSize));",ELSE_STATEMENT: isCircle,"com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: canvas.drawRoundRect(rectF, cornerRadius, cornerRadius, paint);",ELSE_STATEMENT: isCircle,"com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"VARIABLE_DECLARATION_STATEMENT: float[] radii = {cornerRadius, cornerRadius, cornerRadius, cornerRadius, cornerRadius, cornerRadius, cornerRadius, cornerRadius};","METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float,boolean)","com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"RETURN_STATEMENT: addBorder(src, borderSize, color, isCircle, radii, recycle);","METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float,boolean)","com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,int,int,boolean,float,boolean)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_TYPE_CHANGE,SINGLE_TYPE: borderSize: float,PARAMETER: borderSize,"com.blankj.utilcode.util.ImageUtils.addCircleBorder(Bitmap,int,int,boolean)",CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_TYPE_CHANGE,SINGLE_TYPE: borderSize: float,PARAMETER: borderSize,"com.blankj.utilcode.util.ImageUtils.addCircleBorder(Bitmap,int,int)",CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float[],float,int,boolean)",CLASS: com.blankj.utilcode.util.ImageUtils,com.blankj.utilcode.util.ImageUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.ImageUtils.addCornerBorder(Bitmap,float,int,float[],boolean)",CLASS: com.blankj.utilcode.util.ImageUtils,com.blankj.utilcode.util.ImageUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.ImageUtils.addBorder(Bitmap,float,int,boolean,float[],boolean)",CLASS: com.blankj.utilcode.util.ImageUtils,com.blankj.utilcode.util.ImageUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.ImageUtils.addCornerBorder(Bitmap,float,int,float[])",CLASS: com.blankj.utilcode.util.ImageUtils,com.blankj.utilcode.util.ImageUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.ImageUtils.toRoundCorner(Bitmap,float[],float,int)",CLASS: com.blankj.utilcode.util.ImageUtils,com.blankj.utilcode.util.ImageUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: isAppliedSystemLanguage(),METHOD: com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(),com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(),LOW,,
