NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewTest.bindingViewInnerClass(),CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewTest.fieldVisibility(),CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewTest.superclass(),CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewTest.failsIfNotView(),CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewTest.bindingInterface(),CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewTest.failsIfInInterface(),CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewTest.bindingViewSubclassNonDebuggable(),CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewTest.bindingView(),CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewTest.genericSuperclass(),CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewTest.bindingViewUppercasePackageName(),CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewTest.failsInJavaPackage(),CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewTest.oneFindPerId(),CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.BindViewTest.view(),CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,CRUCIAL,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,REMOVED_CLASS,CLASS: com.example.butterknife.functional.BindViewTest.TargetView,CLASS: com.example.butterknife.functional.BindViewTest,com.example.butterknife.functional.BindViewTest,HIGH,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDING_CLASS_DERIVABILITY,MODIFIER: final,MODIFIERS: ,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.bindingArrayNonDebuggable(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.failsIfNoGenericType(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.fieldVisibility(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.failsIfNoIds(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.failsIfGenericNotView(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.bindingArray(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.bindingListOfInterface(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.failsIfArrayNotView(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.bindingArrayWithCastNonDebuggable(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.bindingArrayWithCast(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.failsIfContainsDuplicateIds(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.bindingListWithGenerics(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.bindingArrayWithMixedRAndLiteral(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.bindingArrayWithGenerics(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.bindingGeneratedView(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.bindingArrayWithRScanner(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.bindingList(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.failsIfUnsupportedCollection(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindViewsTest.nullableList(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,LOW,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.BindViewsTest.array(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,CRUCIAL,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.BindViewsTest.list(),CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,CRUCIAL,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,REMOVED_CLASS,CLASS: com.example.butterknife.functional.BindViewsTest.TargetViewArray,CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,HIGH,,,,
60,ec955ebb0e849d5cab1137a6ff9e3354363c8061,REMOVED_CLASS,CLASS: com.example.butterknife.functional.BindViewsTest.TargetViewList,CLASS: com.example.butterknife.functional.BindViewsTest,com.example.butterknife.functional.BindViewsTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindDimenTest.typeMustBeIntOrFloat(),CLASS: com.example.butterknife.functional.BindDimenTest,com.example.butterknife.functional.BindDimenTest,LOW,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.BindDimenTest.asFloat(),CLASS: com.example.butterknife.functional.BindDimenTest,com.example.butterknife.functional.BindDimenTest,CRUCIAL,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.BindDimenTest.asInt(),CLASS: com.example.butterknife.functional.BindDimenTest,com.example.butterknife.functional.BindDimenTest,CRUCIAL,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_OBJECT_STATE,FIELD: com.example.butterknife.functional.BindDimenTest.tree : View,CLASS: com.example.butterknife.functional.BindDimenTest,com.example.butterknife.functional.BindDimenTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_OBJECT_STATE,FIELD: com.example.butterknife.functional.BindDimenTest.context : Context,CLASS: com.example.butterknife.functional.BindDimenTest,com.example.butterknife.functional.BindDimenTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_CLASS,CLASS: com.example.butterknife.functional.BindDimenTest.FloatTarget,CLASS: com.example.butterknife.functional.BindDimenTest,com.example.butterknife.functional.BindDimenTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_CLASS,CLASS: com.example.butterknife.functional.BindDimenTest.IntTarget,CLASS: com.example.butterknife.functional.BindDimenTest,com.example.butterknife.functional.BindDimenTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindStringTest.typeMustBeString(),CLASS: com.example.butterknife.functional.BindStringTest,com.example.butterknife.functional.BindStringTest,LOW,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.BindStringTest.simpleInt(),CLASS: com.example.butterknife.functional.BindStringTest,com.example.butterknife.functional.BindStringTest,CRUCIAL,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_OBJECT_STATE,FIELD: com.example.butterknife.functional.BindStringTest.tree : View,CLASS: com.example.butterknife.functional.BindStringTest,com.example.butterknife.functional.BindStringTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_OBJECT_STATE,FIELD: com.example.butterknife.functional.BindStringTest.context : Context,CLASS: com.example.butterknife.functional.BindStringTest,com.example.butterknife.functional.BindStringTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_CLASS,CLASS: com.example.butterknife.functional.BindStringTest.Target,CLASS: com.example.butterknife.functional.BindStringTest,com.example.butterknife.functional.BindStringTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,METHOD_RENAMING,METHOD: com.example.butterknife.functional.BindColorTest.asColorStateList(),METHOD: com.example.butterknife.functional.BindColorTest.asColorStateList(),butterknife.BindColorTest.typeMustBeIntOrColorStateList(),HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject source = JavaFileObjects.forSourceString(test.Test"""," StringLiteralConcatenation{""""+",,,,,,
package test;\n+,,,,,,,,,,
import butterknife.BindColor;\n+,,,,,,,,,,
public class Test {\n+,,,,,,,,,,
  @BindColor(1) String one;\n+,,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: com.example.butterknife.functional.BindColorTest.asColorStateList(),butterknife.BindColorTest.typeMustBeIntOrColorStateList(),LOW,,,,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,STATEMENT_INSERT,"METHOD_INVOCATION: assertAbout(javaSource()).that(source).processedWith(new ButterKnifeProcessor()).failsToCompile().withErrorContaining(@BindColor field type must be \'int\' or \'ColorStateList\'. (test.Test.one)"").in(source).onLine(4);""",METHOD: com.example.butterknife.functional.BindColorTest.asColorStateList(),butterknife.BindColorTest.typeMustBeIntOrColorStateList(),LOW,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: ColorStateListTarget target = new ColorStateListTarget();,METHOD: com.example.butterknife.functional.BindColorTest.asColorStateList(),butterknife.BindColorTest.typeMustBeIntOrColorStateList(),MEDIUM,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: ColorStateList expected = context.getResources().getColorStateList(R.color.colors);,METHOD: com.example.butterknife.functional.BindColorTest.asColorStateList(),butterknife.BindColorTest.typeMustBeIntOrColorStateList(),MEDIUM,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,STATEMENT_DELETE,"VARIABLE_DECLARATION_STATEMENT: Unbinder unbinder = ButterKnife.bind(target, tree);",METHOD: com.example.butterknife.functional.BindColorTest.asColorStateList(),butterknife.BindColorTest.typeMustBeIntOrColorStateList(),MEDIUM,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,STATEMENT_DELETE,METHOD_INVOCATION: assertThat(target.actual.toString()).isEqualTo(expected.toString());,METHOD: com.example.butterknife.functional.BindColorTest.asColorStateList(),butterknife.BindColorTest.typeMustBeIntOrColorStateList(),MEDIUM,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,STATEMENT_DELETE,METHOD_INVOCATION: unbinder.unbind();,METHOD: com.example.butterknife.functional.BindColorTest.asColorStateList(),butterknife.BindColorTest.typeMustBeIntOrColorStateList(),MEDIUM,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,STATEMENT_DELETE,METHOD_INVOCATION: assertThat(target.actual.toString()).isEqualTo(expected.toString());,METHOD: com.example.butterknife.functional.BindColorTest.asColorStateList(),butterknife.BindColorTest.typeMustBeIntOrColorStateList(),MEDIUM,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindColorTest.simpleIntSdk23(),CLASS: com.example.butterknife.functional.BindColorTest,com.example.butterknife.functional.BindColorTest,LOW,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindColorTest.simpleColorStateListSdk23(),CLASS: com.example.butterknife.functional.BindColorTest,com.example.butterknife.functional.BindColorTest,LOW,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.BindColorTest.asInt(),CLASS: com.example.butterknife.functional.BindColorTest,com.example.butterknife.functional.BindColorTest,CRUCIAL,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_OBJECT_STATE,FIELD: com.example.butterknife.functional.BindColorTest.tree : View,CLASS: com.example.butterknife.functional.BindColorTest,com.example.butterknife.functional.BindColorTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_OBJECT_STATE,FIELD: com.example.butterknife.functional.BindColorTest.context : Context,CLASS: com.example.butterknife.functional.BindColorTest,com.example.butterknife.functional.BindColorTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_CLASS,CLASS: com.example.butterknife.functional.BindColorTest.IntTarget,CLASS: com.example.butterknife.functional.BindColorTest,com.example.butterknife.functional.BindColorTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_CLASS,CLASS: com.example.butterknife.functional.BindColorTest.ColorStateListTarget,CLASS: com.example.butterknife.functional.BindColorTest,com.example.butterknife.functional.BindColorTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindBitmapTest.typeMustBeBitmap(),CLASS: com.example.butterknife.functional.BindBitmapTest,com.example.butterknife.functional.BindBitmapTest,LOW,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.BindBitmapTest.asBitmap(),CLASS: com.example.butterknife.functional.BindBitmapTest,com.example.butterknife.functional.BindBitmapTest,CRUCIAL,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_OBJECT_STATE,FIELD: com.example.butterknife.functional.BindBitmapTest.tree : View,CLASS: com.example.butterknife.functional.BindBitmapTest,com.example.butterknife.functional.BindBitmapTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_OBJECT_STATE,FIELD: com.example.butterknife.functional.BindBitmapTest.context : Context,CLASS: com.example.butterknife.functional.BindBitmapTest,com.example.butterknife.functional.BindBitmapTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_CLASS,CLASS: com.example.butterknife.functional.BindBitmapTest.Target,CLASS: com.example.butterknife.functional.BindBitmapTest,com.example.butterknife.functional.BindBitmapTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindBoolTest.typeMustBeBoolean(),CLASS: com.example.butterknife.functional.BindBoolTest,com.example.butterknife.functional.BindBoolTest,LOW,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.BindBoolTest.asBoolean(),CLASS: com.example.butterknife.functional.BindBoolTest,com.example.butterknife.functional.BindBoolTest,CRUCIAL,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_OBJECT_STATE,FIELD: com.example.butterknife.functional.BindBoolTest.tree : View,CLASS: com.example.butterknife.functional.BindBoolTest,com.example.butterknife.functional.BindBoolTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_OBJECT_STATE,FIELD: com.example.butterknife.functional.BindBoolTest.context : Context,CLASS: com.example.butterknife.functional.BindBoolTest,com.example.butterknife.functional.BindBoolTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_CLASS,CLASS: com.example.butterknife.functional.BindBoolTest.Target,CLASS: com.example.butterknife.functional.BindBoolTest,com.example.butterknife.functional.BindBoolTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.BindFloatTest.typeMustBeFloat(),CLASS: com.example.butterknife.functional.BindFloatTest,com.example.butterknife.functional.BindFloatTest,LOW,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.BindFloatTest.asFloat(),CLASS: com.example.butterknife.functional.BindFloatTest,com.example.butterknife.functional.BindFloatTest,CRUCIAL,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_OBJECT_STATE,FIELD: com.example.butterknife.functional.BindFloatTest.tree : View,CLASS: com.example.butterknife.functional.BindFloatTest,com.example.butterknife.functional.BindFloatTest,HIGH,,,,
62,dbfa7684fcccc6d8baa680c5782c1fcfc216865a,REMOVED_OBJECT_STATE,FIELD: com.example.butterknife.functional.BindFloatTest.context : Context,CLASS: com.example.butterknife.functional.BindFloatTest,com.example.butterknife.functional.BindFloatTest,HIGH,,,,
